N,Symbol,Series,Date,Prev Close,Open,High,Low,Last,Close,Average,Volume,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
10,CIPLA,EQ,15-Jan-15,631.4,638.9,640,632.6,637.1,638.05,637.33,1229115,783346031.7,27829,818897,66.62
11,CIPLA,EQ,16-Jan-15,638.05,641.7,650,639,649.9,647.35,645.77,1245788,804486782,43690,677312,54.37
12,CIPLA,EQ,19-Jan-15,647.35,652,661.55,649,657,657.8,657.15,1536486,1009701026,34198,780344,50.79
13,CIPLA,EQ,20-Jan-15,657.8,661.95,666.45,657.35,660,661.8,663.35,1537603,1019964335,37857,877958,57.1
14,CIPLA,EQ,21-Jan-15,661.8,663,663.85,641,641.25,643.45,645.97,1541897,996024565.5,60222,941724,61.08
15,CIPLA,EQ,22-Jan-15,643.45,643.5,657.2,641.35,654.25,654.8,651.55,1642285,1070034960,35395,798347,48.61
16,CIPLA,EQ,23-Jan-15,654.8,659.9,686.5,654.6,681.95,677.65,668.3,2255956,1507647244,44886,938412,41.6
17,CIPLA,EQ,27-Jan-15,677.65,687,710,683,706.5,707.05,697.03,2067849,1441352898,63575,829107,40.1
18,CIPLA,EQ,28-Jan-15,707.05,706.9,707,692.55,700.1,703.55,700.13,1379608,965907697.4,41761,659258,47.79
19,CIPLA,EQ,29-Jan-15,703.55,699.95,711.9,686.5,695.9,697.45,698.39,2245977,1568557661,49107,1262525,56.21
20,CIPLA,EQ,30-Jan-15,697.45,699,702.8,691.2,697,695.75,696.34,1061983,739501665.1,29171,612754,57.7
21,CIPLA,EQ,02-Feb-15,695.75,698,706.5,691.25,695,695.5,698.62,878717,613890462.6,31969,346878,39.48
22,CIPLA,EQ,03-Feb-15,695.5,695.15,699.75,672.05,677.75,677.4,687.78,772717,531458148.2,24549,258112,33.4
23,CIPLA,EQ,04-Feb-15,677.4,680.4,688,666.6,675.15,678,679.12,1326140,900605602.4,20821,675773,50.96
24,CIPLA,EQ,05-Feb-15,678,676.55,676.55,657.25,659.7,662.4,667.39,913021,609337362.8,17961,476533,52.19
25,CIPLA,EQ,06-Feb-15,662.4,672,682.7,645.65,657,655.05,670.9,1572398,1054919540,40106,546587,34.76
26,CIPLA,EQ,09-Feb-15,655.05,650,656,626.25,628.4,629.65,637.59,1213162,773494210.3,31668,602358,49.65
27,CIPLA,EQ,10-Feb-15,629.65,630,642.8,623.45,642,640.15,635.92,1834808,1166783285,55684,976449,53.22
28,CIPLA,EQ,11-Feb-15,640.15,640.15,640.8,631.05,637.8,636.45,635.41,1671824,1062286357,33708,959903,57.42
29,CIPLA,EQ,12-Feb-15,636.45,641,665.55,633.05,658.9,660.65,654.5,4022095,2632460786,59650,1935451,48.12
30,CIPLA,EQ,13-Feb-15,660.65,661,701.85,659,666.55,667.25,675.81,6373168,4307027098,129442,2379758,37.34
31,CIPLA,EQ,16-Feb-15,667.25,670.3,678.9,668,673.95,671.55,673.46,1056625,711596870.5,37132,414426,39.22
32,CIPLA,EQ,18-Feb-15,671.55,672.7,684,667.55,682.2,677.65,675.17,975390,658554062.6,21655,427605,43.84
33,CIPLA,EQ,19-Feb-15,677.65,683,692,672.1,682,682.45,681.99,1803177,1229753254,34851,590994,32.78
34,CIPLA,EQ,20-Feb-15,682.45,686.2,690,673.55,677,675.95,681.38,1323954,902112712.5,24077,682151,51.52
35,CIPLA,EQ,23-Feb-15,675.95,678,684.35,666,670,669.15,675.2,1030305,695664584.7,24447,511216,49.62
36,CIPLA,EQ,24-Feb-15,669.15,673,679.6,670,676.75,677.3,675.1,745543,503319553.7,24030,332649,44.62
37,CIPLA,EQ,25-Feb-15,677.3,679.55,685.2,671.45,677.15,676.35,678.79,865007,587154347,27445,447613,51.75
38,CIPLA,EQ,26-Feb-15,676.35,680.5,682.45,656.15,662,659.45,665.03,1754632,1166885317,26362,1187588,67.68
39,CIPLA,EQ,27-Feb-15,659.45,662.4,677,655.4,672.85,669.85,665.33,1632882,1086406718,35771,1080639,66.18
40,CIPLA,EQ,28-Feb-15,669.85,673.75,685,663.1,682.3,682.05,672.88,645932,434634477.4,13615,154779,23.96
41,CIPLA,EQ,02-Mar-15,682.05,683.55,725,681.35,722.45,716.95,702.99,2226858,1565448546,45579,917786,41.21
42,CIPLA,EQ,03-Mar-15,716.95,720,738.7,715.1,735,731.9,728.74,2346080,1709680752,64652,1089032,46.42
43,CIPLA,EQ,04-Mar-15,731.9,736,747.5,722,730,727.05,735.56,1975785,1453313737,40017,913374,46.23
44,CIPLA,EQ,05-Mar-15,727.05,730,746.4,725,740,739.5,736.74,1863532,1372937249,37981,867788,46.57
45,CIPLA,EQ,09-Mar-15,739.5,739.5,742.5,730.05,733.9,734.2,734.54,886869,651438223,32975,399423,45.04
46,CIPLA,EQ,10-Mar-15,734.2,740,752.85,725,729.85,729.45,736.2,2224099,1637392592,54922,862547,38.78
47,CIPLA,EQ,11-Mar-15,729.45,734,737.45,712.4,718.25,717.7,718.34,1656569,1189983768,33291,979771,59.14
48,CIPLA,EQ,12-Mar-15,717.7,719.15,728,711,721,720.2,721.29,1970544,1421337055,23879,1435500,72.85
49,CIPLA,EQ,13-Mar-15,720.2,725,727.65,701.1,708.2,703.85,710.45,1031988,733176927.3,26309,554404,53.72
50,CIPLA,EQ,16-Mar-15,703.85,706.15,707.8,683.6,694.55,693.65,691.82,2758251,1908224574,48423,1699003,61.6
51,CIPLA,EQ,17-Mar-15,693.65,698.4,716,696.65,709.95,710.55,708.82,1832519,1298918271,35860,842432,45.97
52,CIPLA,EQ,18-Mar-15,710.55,714,720.8,708.05,713.8,711.95,712.93,1470026,1048020592,47505,653751,44.47
53,CIPLA,EQ,19-Mar-15,711.95,716,726.8,705.6,711.4,710.35,718.86,1697308,1220134582,38678,984498,58
54,CIPLA,EQ,20-Mar-15,710.35,713.85,718.4,693.75,700.4,699.8,703.23,1874430,1318147848,54503,1086103,57.94
55,CIPLA,EQ,23-Mar-15,699.8,703.5,712.3,694,701.5,701.3,704.18,825791,581502091.6,19555,204065,24.71
56,CIPLA,EQ,24-Mar-15,701.3,700.75,713.95,698.5,709,710.25,707.58,976875,691219006.3,17891,444356,45.49
57,CIPLA,EQ,25-Mar-15,710.25,714.4,718.45,706.3,712,711.45,712.39,1175071,837105585,51124,581074,49.45
58,CIPLA,EQ,26-Mar-15,711.45,710.5,717.25,697.1,702,700.95,705.46,2634979,1858884012,59626,1489406,56.52
59,CIPLA,EQ,27-Mar-15,700.95,707,709,687.2,692.65,694,699.6,2072818,1450148983,35980,1247920,60.2
60,CIPLA,EQ,30-Mar-15,694,695.1,710.95,695.1,702.5,702.2,704.16,1612745,1135627311,33880,904847,56.11
61,CIPLA,EQ,31-Mar-15,702.2,705,717.7,700.25,711,712.45,708.04,2267378,1605385600,40757,1449977,63.95
62,CIPLA,EQ,01-Apr-15,712.45,714,716.5,703.85,709.95,709.6,710.7,1693796,1203773392,34161,975989,57.62
63,CIPLA,EQ,06-Apr-15,709.6,714,739.1,711.55,734.6,735.65,727.76,2457940,1788794823,48021,1258018,51.18
64,CIPLA,EQ,07-Apr-15,735.65,740,744.7,722.4,728.3,728.2,731.06,1652776,1208270780,33117,753745,45.6
65,CIPLA,EQ,08-Apr-15,728.2,732,746.1,724.6,737,736.7,737.52,2259141,1666161749,40464,1028236,45.51
66,CIPLA,EQ,09-Apr-15,736.7,741.7,741.85,715.3,719,719.45,723.19,1409699,1019477607,28501,605677,42.96
67,CIPLA,EQ,10-Apr-15,719.45,710,715.95,694,700,701.15,703.61,2038210,1434114910,50164,674910,33.11
68,CIPLA,EQ,13-Apr-15,701.15,702,714.6,691,712.8,712.4,703.62,1497566,1053718105,35908,543833,36.31
69,CIPLA,EQ,15-Apr-15,712.4,713.45,717,690.1,691.6,692.9,700.92,1604656,1124732057,36820,912323,56.85
70,CIPLA,EQ,16-Apr-15,692.9,695.4,695.4,673,677,678.85,681.48,1787533,1218173477,51551,802520,44.9
71,CIPLA,EQ,17-Apr-15,678.85,679,689,672.1,678.2,680.4,682.05,2231820,1522209724,37177,1303529,58.41
72,CIPLA,EQ,20-Apr-15,680.4,679.8,683.9,658.55,659.65,660,666.2,1915626,1276190031,34807,1107503,57.81
73,CIPLA,EQ,21-Apr-15,660,660,665.25,645,652.6,652.6,655.26,2144141,1404980503,65922,949685,44.29
74,CIPLA,EQ,22-Apr-15,652.6,655,668,645,655.05,656.7,655.26,1969424,1290475074,43593,939985,47.73
75,CIPLA,EQ,23-Apr-15,656.7,660,668.8,657,659.5,663.95,663.59,3600202,2389049753,47520,2601367,72.26
76,CIPLA,EQ,24-Apr-15,663.95,664.45,664.45,635,638.8,637.65,643.66,1623284,1044844394,34468,692991,42.69
77,CIPLA,EQ,27-Apr-15,637.65,638.8,639.75,621.25,627,628.45,628.83,1502771,944989555.3,56593,661328,44.01
78,CIPLA,EQ,28-Apr-15,628.45,625,635,618.75,630.45,631.65,630.46,1434089,904142225.4,43634,624084,43.52
79,CIPLA,EQ,29-Apr-15,631.65,632.65,640,625.6,627.95,629.25,631.71,1272786,804025713.7,34286,613709,48.22
80,CIPLA,EQ,30-Apr-15,629.25,626.5,642.4,620,638,636,633.63,2844112,1802122710,61468,1632372,57.39
81,CIPLA,EQ,04-May-15,636,642,681.1,640,674,673.7,661.83,3045985,2015931167,52499,1167851,38.34
82,CIPLA,EQ,05-May-15,673.7,674.6,675.65,657.15,662.1,662.3,661.88,2220174,1469485694,63367,1104073,49.73
83,CIPLA,EQ,06-May-15,662.3,662,662,631.1,635,636.25,642.16,3640420,2337743749,74054,2214065,60.82
84,CIPLA,EQ,07-May-15,636.25,636,642.5,620.4,626,627.8,632.29,1896392,1199076607,44550,897275,47.31
85,CIPLA,EQ,08-May-15,627.8,633,660.95,632.95,657.45,654.7,652.91,2770332,1808777804,50269,1396218,50.4
86,CIPLA,EQ,11-May-15,654.7,667.45,672.95,662.45,668.05,666.1,668.45,2078211,1389189359,37414,1152298,55.45
87,CIPLA,EQ,12-May-15,666.1,665.25,674.9,654.25,659.45,664.1,664.31,2714276,1803114945,72868,1617176,59.58
88,CIPLA,EQ,13-May-15,664.1,665,679,660.45,678,676.6,670.86,1858476,1246780525,36707,925569,49.8
89,CIPLA,EQ,14-May-15,676.6,679.35,695.95,678,683.55,686,688.49,2412197,1660769639,45288,1089597,45.17
90,CIPLA,EQ,15-May-15,686,684.85,686.7,672.65,681,683.35,680.19,1187367,807639230.4,30318,447904,37.72
91,CIPLA,EQ,18-May-15,683.35,683.3,690,678.05,686.75,685.55,683.62,864835,591217704.3,15780,321341,37.16
92,CIPLA,EQ,19-May-15,685.55,683.5,693.9,678.9,681.25,682.7,687.31,848057,582875482.7,22269,208322,24.56
93,CIPLA,EQ,20-May-15,682.7,683.9,690.7,681.1,686.85,688.55,686.91,884919,607858148.6,15668,276528,31.25
94,CIPLA,EQ,21-May-15,688.55,688.45,688.45,669.4,673.4,674.35,675.34,1596030,1077859755,47947,811411,50.84
95,CIPLA,EQ,22-May-15,674.35,676,680.5,667.9,676.95,673.9,673.19,1181691,795505870.3,22406,566150,47.91
96,CIPLA,EQ,25-May-15,673.9,676.4,677.5,657.2,659.1,660.2,664.76,1333330,886350009.9,25260,683761,51.28
97,CIPLA,EQ,26-May-15,660.2,662,665.5,652.1,661.1,659.05,658.25,989654,651435176.5,27656,484972,49
98,CIPLA,EQ,27-May-15,659.05,657.8,669.65,653,658.9,661.1,661.32,1529286,1011353635,31257,872779,57.07
99,CIPLA,EQ,28-May-15,661.1,665,666,639.8,642.4,644,646.14,2667994,1723886275,50299,1376388,51.59
100,CIPLA,EQ,29-May-15,644,646.85,660,641.2,652.15,650.45,651.1,3757040,2446224387,64676,1801137,47.94
101,CIPLA,EQ,01-Jun-15,650.45,645.5,672.75,645.5,662,662.1,664.49,2655528,1764583505,34609,1058977,39.88
102,CIPLA,EQ,02-Jun-15,662.1,666,667.8,639.35,641.5,641.3,649.95,1725187,1121278856,37375,799068,46.32
103,CIPLA,EQ,03-Jun-15,641.3,642.2,643.55,631.1,636.8,635.15,637.78,1140795,727577378.6,26247,345209,30.26
104,CIPLA,EQ,04-Jun-15,635.15,638.7,643.9,625.3,630,630.45,633.91,965314,611918556,36780,330677,34.26
105,CIPLA,EQ,05-Jun-15,630.45,629.9,636.9,620,621,622.65,629.39,1161230,730868354.6,24723,525557,45.26
106,CIPLA,EQ,08-Jun-15,622.65,619.9,621.7,609,612,614.7,614.7,1535540,943898478.7,46067,694247,45.21
107,CIPLA,EQ,09-Jun-15,614.7,608,610,587.7,590.45,591.95,598.74,1880172,1125735142,66487,865543,46.04
108,CIPLA,EQ,10-Jun-15,591.95,590,600,585.8,592.45,592.75,594.05,1518836,902259215.1,41415,881157,58.02
109,CIPLA,EQ,11-Jun-15,592.75,595,599,571.25,575,574.35,581.8,2025695,1178551821,39104,1053857,52.02
110,CIPLA,EQ,12-Jun-15,574.35,574.1,586,571.8,581.9,581.65,580.09,1768081,1025653709,43705,977200,55.27
111,CIPLA,EQ,15-Jun-15,581.65,581.7,592.6,571.6,584.25,585.7,585.87,1358401,795846545.1,34922,604044,44.47
112,CIPLA,EQ,16-Jun-15,585.7,583,592,575.7,590.65,590.35,583.83,1586626,926320124.1,33542,839070,52.88
113,CIPLA,EQ,17-Jun-15,590.35,592,617.7,591.1,614.6,612.9,610.87,3226832,1971179511,72245,1685938,52.25
114,CIPLA,EQ,18-Jun-15,612.9,618.4,622.6,602.1,608.95,607.05,610.17,2134429,1302368889,42602,814058,38.14
115,CIPLA,EQ,19-Jun-15,607.05,607,614.7,599,607.1,606.65,607.32,2017997,1225579495,42266,1019617,50.53
116,CIPLA,EQ,22-Jun-15,606.65,612,617.5,607,613.15,613.5,612.35,1609442,985546666.9,32960,750942,46.66
117,CIPLA,EQ,23-Jun-15,613.5,618.5,631.5,612.5,630.95,630.35,625.15,1700335,1062960656,32103,637784,37.51
118,CIPLA,EQ,24-Jun-15,630.35,632,634.2,616.35,622.05,621.75,627.2,1350706,847161626.5,37209,664606,49.2
119,CIPLA,EQ,25-Jun-15,621.75,618,620,600,612.6,610.75,613.4,1916121,1175350183,28301,1363970,71.18
120,CIPLA,EQ,26-Jun-15,610.75,612,621.75,612,619.75,619.3,619.42,2088582,1293699236,27591,1332072,63.78
121,CIPLA,EQ,29-Jun-15,619.3,610,613.9,600.1,609,610.95,606.95,1359591,825198019.2,27574,588821,43.31
122,CIPLA,EQ,30-Jun-15,610.95,607.2,618,606.55,618,615.4,611.95,2352929,1439866955,51458,1586857,67.44
123,CIPLA,EQ,01-Jul-15,615.4,619,637.2,616.75,635.4,634.9,631.41,1789439,1129869430,50866,772875,43.19
124,CIPLA,EQ,02-Jul-15,634.9,634.9,636.85,625.1,626.85,626.35,630.38,1018273,641894015.8,23562,456315,44.81
125,CIPLA,EQ,03-Jul-15,626.35,626.25,638.95,626,631.85,631.55,634.19,1062854,674051281,22900,401165,37.74
126,CIPLA,EQ,06-Jul-15,631.55,627,655.95,623.35,654.75,653.7,646.21,2193898,1417722066,46086,733926,33.45
127,CIPLA,EQ,07-Jul-15,653.7,654.9,658.65,644.1,647,646.5,650.08,1151563,748607094.6,30275,501284,43.53
128,CIPLA,EQ,08-Jul-15,646.5,643,655.75,631.7,645,646.2,644.16,1553260,1000546446,29127,418191,26.92
129,CIPLA,EQ,09-Jul-15,646.2,647,654.9,637.35,640,641.15,645.37,1165623,752261941.5,20796,536112,45.99
130,CIPLA,EQ,10-Jul-15,641.15,643.3,650.5,634,650.4,648,641.78,1329511,853251641.4,44136,705070,53.03
131,CIPLA,EQ,13-Jul-15,648,653,664.9,651.95,663.6,661.25,660.32,1334312,881076963.5,27602,453730,34
132,CIPLA,EQ,14-Jul-15,661.25,663.75,671.65,660.25,664.1,665.95,666.46,966237,643960400.9,24499,413687,42.81
133,CIPLA,EQ,15-Jul-15,665.95,667,673,663.1,670,670.6,668.13,790552,528193454.4,20529,271634,34.36
134,CIPLA,EQ,16-Jul-15,670.6,672.15,682,665.55,680.05,679.8,673.84,1342722,904777218,22859,695388,51.79
135,CIPLA,EQ,17-Jul-15,679.8,680.05,687.7,678.55,685.55,685.2,685.08,1180811,808948833.6,21307,707658,59.93
136,CIPLA,EQ,20-Jul-15,685.2,685.55,691.45,680,681.55,683.1,683.97,756355,517325364.8,21265,336539,44.49
137,CIPLA,EQ,21-Jul-15,683.1,683,688.75,660.1,663.45,662.5,676.11,1019824,689513522.5,28243,360274,35.33
138,CIPLA,EQ,22-Jul-15,662.5,664,680,663.5,674.95,674.6,675.37,1412682,954080297.9,25280,850702,60.22
139,CIPLA,EQ,23-Jul-15,674.6,675,676.9,663.25,673,673.2,673.44,759001,511138349,21076,404646,53.31
140,CIPLA,EQ,24-Jul-15,673.2,675,685.8,671.75,678.8,678.1,679.63,1177924,800549497.3,22140,576312,48.93
141,CIPLA,EQ,27-Jul-15,678.1,676.75,688.75,673,674.5,675.35,680.98,807908,550170448.9,24074,272035,33.67
142,CIPLA,EQ,28-Jul-15,675.35,676.95,680,665.1,671.5,671.9,672.38,832236,559576900.6,26733,378132,45.44
143,CIPLA,EQ,29-Jul-15,671.9,674.9,683.75,667,676.65,679.55,674.79,1183157,798382403.1,27651,557971,47.16
144,CIPLA,EQ,30-Jul-15,679.55,685.1,714.7,685.1,713.85,711.05,703.26,2842736,1999193232,52787,1018615,35.83
145,CIPLA,EQ,31-Jul-15,711.05,719.9,724,706,709,709.05,715.12,2031688,1452906847,56311,1146629,56.44
146,CIPLA,EQ,03-Aug-15,709.05,713.8,716.95,705,713.75,712.3,710.72,916688,651512385,21017,396506,43.25
147,CIPLA,EQ,04-Aug-15,712.3,717.95,717.95,703.1,709,709.65,710.01,1237267,878477106.1,29022,436971,35.32
148,CIPLA,EQ,05-Aug-15,709.65,710.95,721.9,709,718.8,718.6,716.39,1274983,913386760.6,27484,538343,42.22
149,CIPLA,EQ,06-Aug-15,718.6,720.25,731.1,718.05,722,723.4,725.17,1374485,996731672.2,32593,459829,33.45
150,CIPLA,EQ,07-Aug-15,723.4,724.7,728.85,713.5,716.2,715.15,718.64,980254,704452737.9,20799,476460,48.61
151,CIPLA,EQ,10-Aug-15,715.15,717.4,723.5,710.75,713.55,715.25,718.79,914543,657368168.5,22992,458585,50.14
152,CIPLA,EQ,11-Aug-15,715.25,719,729,713.95,720.15,719.2,721.71,1636795,1181297584,38463,790726,48.31
153,CIPLA,EQ,12-Aug-15,719.2,718.45,724.3,696.75,709.95,707.65,709.41,2149755,1525054650,31279,1159647,53.94
154,CIPLA,EQ,13-Aug-15,707.65,711.8,730,710.5,729.6,725.5,724.07,2079678,1505840922,42466,1155687,55.57
155,CIPLA,EQ,14-Aug-15,725.5,735,741.75,730.25,740.5,739.6,737.11,3238561,2387185690,71141,1571440,48.52
156,CIPLA,EQ,17-Aug-15,739.6,744.95,745,701,702.2,703.15,711.92,7582133,5397844175,130147,3844054,50.7
157,CIPLA,EQ,18-Aug-15,703.15,709,709.4,680.8,685,683.8,690.22,5972184,4122091538,130151,3616082,60.55
158,CIPLA,EQ,19-Aug-15,683.8,687,703.4,686.9,697,696.1,697.12,2593642,1808077785,49606,1102732,42.52
159,CIPLA,EQ,20-Aug-15,696.1,697.5,708,688.4,692.8,691.6,698.09,2267326,1582801088,68526,1011418,44.61
160,CIPLA,EQ,21-Aug-15,691.6,680,700.95,671.1,698,697.4,688.18,2011811,1384485685,86356,912019,45.33
161,CIPLA,EQ,24-Aug-15,697.4,675,681.9,626,634.85,635.85,659.18,4568527,3011489602,80865,2754104,60.28
162,CIPLA,EQ,25-Aug-15,635.85,649,654,605.7,648,645.4,638,4891926,3121062005,92595,2539878,51.92
163,CIPLA,EQ,26-Aug-15,645.4,648,649,633.5,637.05,637.45,641.43,2031606,1303127777,88323,1050678,51.72
164,CIPLA,EQ,27-Aug-15,637.45,652,667.8,640,661.5,660.95,658.43,3929856,2587530971,96216,2132781,54.27
165,CIPLA,EQ,28-Aug-15,660.95,675,679.7,655,659.2,659.85,665.87,2111583,1406042559,40372,1026435,48.61
166,CIPLA,EQ,31-Aug-15,659.85,659.8,685,655.1,684,682.15,675.48,2172057,1467188427,54137,1076142,49.54
167,CIPLA,EQ,01-Sep-15,682.15,682,688.4,657,658,663.15,672.08,2567389,1725479256,65046,1153973,44.95
168,CIPLA,EQ,02-Sep-15,663.15,665,669.75,644.1,651,648.3,652.55,2734383,1784328270,78077,1470174,53.77
169,CIPLA,EQ,03-Sep-15,648.3,659,663.75,651.8,662,655.65,658.19,3366027,2215482811,77644,2046273,60.79
170,CIPLA,EQ,04-Sep-15,655.65,676.25,679.8,646.5,650.3,649.55,660.24,4428049,2923562207,94771,1380478,31.18
171,CIPLA,EQ,07-Sep-15,649.55,656,662,647.25,649.6,649.55,654.75,1844881,1207928509,43013,813697,44.11
172,CIPLA,EQ,08-Sep-15,649.55,652,654.1,623.5,650,650,638.03,2197872,1402298143,60175,618574,28.14
173,CIPLA,EQ,09-Sep-15,650,662.85,668,650.1,655.3,656.45,656.68,1561345,1025301339,38680,570213,36.52
174,CIPLA,EQ,10-Sep-15,656.45,649,657.5,640.7,655.15,653.7,651.25,1254979,817309765.5,37433,495761,39.5
175,CIPLA,EQ,11-Sep-15,653.7,660,662.75,648.9,652.05,653.15,655.05,1179996,772961529.9,42405,422230,35.78
176,CIPLA,EQ,14-Sep-15,653.15,654.75,663,650.5,660.35,660.7,658.4,796196,524217418.5,17876,320528,40.26
177,CIPLA,EQ,15-Sep-15,660.7,665.95,667,653.5,658.3,658.9,659.53,921666,607863388.1,28422,394415,42.79
178,CIPLA,EQ,16-Sep-15,658.9,660.2,665.7,657,658.05,661.6,662.03,1038816,687723708.6,25308,547425,52.7
179,CIPLA,EQ,18-Sep-15,661.6,667,669,647.05,650,652,657.69,2152655,1415780248,47925,1235947,57.42
180,CIPLA,EQ,21-Sep-15,652,648,652,639.6,650,649.25,646.41,1001552,647416975.8,28929,372208,37.16
181,CIPLA,EQ,22-Sep-15,649.25,653,653.3,642.1,642.5,644.15,647.94,1673424,1084274845,55965,935832,55.92
182,CIPLA,EQ,23-Sep-15,644.15,638.8,644,633.5,642,642.15,640.19,1098608,703317400.1,32273,534365,48.64
183,CIPLA,EQ,24-Sep-15,642.15,640,650.8,639,644.95,643.1,647.29,2130588,1379098359,61478,1427911,67.02
184,CIPLA,EQ,28-Sep-15,643.1,648,653.85,639.05,641,641.9,648.42,2002727,1298611036,46821,1205587,60.2
185,CIPLA,EQ,29-Sep-15,641.9,636.8,644.8,628.5,635.85,636.5,636.15,1385234,881218999.1,39637,643534,46.46
186,CIPLA,EQ,30-Sep-15,636.5,638,639.95,631.2,636.8,636.05,635.95,3135198,1993830902,91612,2146771,68.47
187,CIPLA,EQ,01-Oct-15,636.05,642.9,649,631.45,633.45,633.55,638.92,2945165,1881710962,54886,1927518,65.45
188,CIPLA,EQ,05-Oct-15,633.55,639.65,642,633.65,640.75,640.1,638.24,2469393,1576065722,59603,1798988,72.85
189,CIPLA,EQ,06-Oct-15,640.1,643.9,666.45,641.35,664.5,664,658.95,2513511,1656269413,48531,1125459,44.78
190,CIPLA,EQ,07-Oct-15,664,668.9,683.6,660.6,679.65,680.8,674.31,2160153,1456612814,70789,813404,37.65
191,CIPLA,EQ,08-Oct-15,680.8,688,689.5,672.05,678,680.25,681.12,2304302,1569501473,52116,939250,40.76
192,CIPLA,EQ,09-Oct-15,680.25,684.4,691.9,679.25,688.3,689.55,685.08,1867010,1279055375,37974,942567,50.49
193,CIPLA,EQ,12-Oct-15,689.55,692,692.8,675,677,676.35,679.47,980356,666123501.4,20819,426584,43.51
194,CIPLA,EQ,13-Oct-15,676.35,676.25,681,673.5,678,679.05,677.8,1215291,823725423.5,47398,634773,52.23
195,CIPLA,EQ,14-Oct-15,679.05,673,680.2,660,679.9,679.2,674.12,1219164,821859062.6,30307,589979,48.39
196,CIPLA,EQ,15-Oct-15,679.2,683.75,683.95,669.4,671.4,670.95,673.85,1232379,830440613.1,42649,597981,48.52
197,CIPLA,EQ,16-Oct-15,670.95,674.4,680.5,669,680,679.45,674.2,1925227,1297979039,17547,1484835,77.13
198,CIPLA,EQ,19-Oct-15,679.45,679.5,689.7,677,687,688.45,686.04,2154963,1478386114,22145,1696876,78.74
199,CIPLA,EQ,20-Oct-15,688.45,689.65,689.65,658.6,674,673.6,669.19,5642920,3776209298,85777,3015483,53.44
200,CIPLA,EQ,21-Oct-15,673.6,673.6,681.9,672,676.1,678,677.27,2005358,1358163870,62527,1245761,62.12
201,CIPLA,EQ,23-Oct-15,678,682.1,686,679.3,682,682.2,682.53,1705211,1163861708,47310,1158907,67.96
202,CIPLA,EQ,26-Oct-15,682.2,683.4,684,673.4,681,681.25,679.58,1217235,827214500.1,44007,769974,63.26
203,CIPLA,EQ,27-Oct-15,681.25,676,688,672.25,686,684.7,678.47,1610215,1092476890,34162,1138125,70.68
204,CIPLA,EQ,28-Oct-15,684.7,682.25,702.25,675.8,701.95,696.05,688.5,1537365,1058477222,33229,791005,51.45
205,CIPLA,EQ,29-Oct-15,696.05,699,704.9,689.5,692.75,691.55,695.89,2975896,2070896963,66042,1801895,60.55
206,CIPLA,EQ,30-Oct-15,691.55,699,703.9,688.05,689.1,690.45,695.14,1885373,1310592253,37444,1076874,57.12
207,CIPLA,EQ,02-Nov-15,690.45,688.95,688.95,674.4,678.55,680.25,681.92,766804,522897132.6,18513,352855,46.02
208,CIPLA,EQ,03-Nov-15,680.25,686.05,686.05,671.1,677.4,675.4,678.77,1048233,711507795.1,32720,512892,48.93
209,CIPLA,EQ,04-Nov-15,675.4,680,680.95,668.1,671.05,670.7,673.63,1321427,890156256.4,40430,656789,49.7
210,CIPLA,EQ,05-Nov-15,670.7,675,675.4,655.2,655.2,658.05,665.53,1833741,1220404602,35720,574887,31.35
211,CIPLA,EQ,06-Nov-15,658.05,655,672.7,651,656.5,658.15,661.35,1715887,1134805448,37722,398232,23.21
212,CIPLA,EQ,09-Nov-15,658.15,644.1,649.7,638.6,649,647.6,644.87,1192556,769047744.8,33755,576526,48.34
213,CIPLA,EQ,10-Nov-15,647.6,647,648.5,637.5,638.85,641.9,643.51,1166182,750445063.2,26798,647923,55.56
214,CIPLA,EQ,11-Nov-15,641.9,644.8,645.6,639.1,644.3,643.3,642.79,200797,129070340.6,4421,71768,35.74
215,CIPLA,EQ,13-Nov-15,643.3,635,635.95,615.1,616.45,617.9,624.28,2193410,1369308780,79280,1470231,67.03
216,CIPLA,EQ,16-Nov-15,617.9,617.85,631.15,613.15,626,625.8,623.25,1127051,702435106,32229,481888,42.76
217,CIPLA,EQ,17-Nov-15,625.8,628.95,638.9,628,635.4,635.75,635.4,808720,513863737.9,29286,349355,43.2
218,CIPLA,EQ,18-Nov-15,635.75,634.8,642,627.4,631.8,629.75,635.79,1026565,652674803.2,32872,568620,55.39
219,CIPLA,EQ,19-Nov-15,629.75,635,637.4,629.85,636.05,635.65,634.63,523990,332541923.2,16293,203481,38.83
220,CIPLA,EQ,20-Nov-15,635.65,635.9,648.9,631.1,647.55,646.85,642.33,1070873,687855575.5,24190,528946,49.39
221,CIPLA,EQ,23-Nov-15,646.85,647.6,648,633.5,641.1,641.45,638.87,878175,561038273.3,23640,402363,45.82
222,CIPLA,EQ,24-Nov-15,641.45,640,646.8,635,637.95,637.3,642.13,909556,584049651.4,18082,482028,53
223,CIPLA,EQ,26-Nov-15,637.3,639.8,641.9,633.1,635.8,634.55,635.71,1319195,838622755,35417,717436,54.38
224,CIPLA,EQ,27-Nov-15,634.55,637.4,645.7,635.55,643.4,643.65,640.41,1110713,711310744.1,36260,627493,56.49
225,CIPLA,EQ,30-Nov-15,643.65,643,651.5,639,644.65,643.65,645.64,2146672,1385976803,50062,1497542,69.76
