N,Symbol,Series,Date,Prev Close,Open,High,Low,Last,Close,Average,Volume,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
10,LUPIN,EQ,15-Jan-15,1423.35,1438,1459.5,1395.8,1434.9,1437.15,1438.32,433511,623527907.2,11765,126067,29.08
11,LUPIN,EQ,16-Jan-15,1437.15,1433,1448,1426,1428,1428.05,1433.5,236647,339232416.1,8497,95438,40.33
13,LUPIN,EQ,19-Jan-15,1428.05,1431,1467.5,1430,1465.95,1463.5,1448.16,390371,565319844.3,11212,166175,42.57
14,LUPIN,EQ,20-Jan-15,1463.5,1473.6,1479.8,1454,1476,1475.7,1469.33,370117,543824797.9,14269,184149,49.75
15,LUPIN,EQ,21-Jan-15,1475.7,1479,1488.4,1461.5,1475,1484.8,1477.96,388480,574156435.1,12017,188095,48.42
16,LUPIN,EQ,22-Jan-15,1484.8,1495,1519.75,1483,1504,1503.45,1502.19,800501,1202503002,25010,374748,46.81
17,LUPIN,EQ,23-Jan-15,1503.45,1524.45,1524.45,1470,1484,1489.45,1492.68,617287,921410910.5,35948,331741,53.74
19,LUPIN,EQ,27-Jan-15,1489.45,1489,1529.4,1475.55,1524,1524.25,1512.99,641940,971251375.5,23803,362177,56.42
20,LUPIN,EQ,28-Jan-15,1524.25,1521.9,1533.5,1501.8,1506,1515.5,1518.86,643871,977952112.3,16458,279585,43.42
21,LUPIN,EQ,29-Jan-15,1515.5,1535.7,1562.95,1521,1548.6,1554.55,1546.19,1189408,1839044823,45045,525246,44.16
22,LUPIN,EQ,30-Jan-15,1554.55,1555,1591.15,1545,1579.85,1585.3,1572.72,648933,1020588947,27527,292971,45.15
23,LUPIN,EQ,02-Feb-15,1585.3,1587,1606,1545.15,1547,1554.7,1581.63,541843,856993123.8,19622,227744,42.03
24,LUPIN,EQ,03-Feb-15,1554.7,1562.75,1577,1523,1545,1546.35,1555.2,808855,1257928861,26123,202719,25.06
25,LUPIN,EQ,04-Feb-15,1546.35,1558.9,1600,1550.05,1578.7,1579.65,1571.2,450821,708331677.8,13606,176310,39.11
26,LUPIN,EQ,05-Feb-15,1579.65,1580,1610,1559.15,1573.9,1578.3,1591.49,497609,791938602.8,18348,166651,33.49
27,LUPIN,EQ,06-Feb-15,1578.3,1578.1,1588,1552.8,1569.25,1567.7,1571.68,234610,368732019.7,9829,52782,22.5
28,LUPIN,EQ,09-Feb-15,1567.7,1560,1572.25,1540.25,1549.95,1546.15,1555.13,283211,440430320.9,13030,90700,32.03
29,LUPIN,EQ,10-Feb-15,1546.15,1546.95,1570.75,1542.05,1564.05,1562.95,1556.93,318035,495156747.3,13369,93318,29.34
30,LUPIN,EQ,11-Feb-15,1562.95,1568,1599.95,1556.4,1589,1590.5,1584.71,400919,635341362.3,13614,171764,42.84
31,LUPIN,EQ,12-Feb-15,1590.5,1600,1633.85,1586.1,1630,1617.7,1603.83,348159,558387264.3,13830,102387,29.41
32,LUPIN,EQ,13-Feb-15,1617.7,1683,1692.15,1644.15,1677,1679.45,1673.31,1764074,2951834470,71861,1128732,63.98
33,LUPIN,EQ,16-Feb-15,1679.45,1688,1689.8,1657.8,1664,1662.25,1666.54,830177,1383522088,36569,599640,72.23
34,LUPIN,EQ,18-Feb-15,1662.25,1684.95,1687.2,1664,1681.1,1681.85,1677.15,664131,1113849032,34644,418260,62.98
35,LUPIN,EQ,19-Feb-15,1681.85,1687,1705.5,1674.4,1681.55,1686.5,1688.77,905398,1529005858,44600,533116,58.88
36,LUPIN,EQ,20-Feb-15,1686.5,1688,1698.6,1676.05,1689,1691.35,1686.36,611265,1030813418,27227,430025,70.35
37,LUPIN,EQ,23-Feb-15,1691.35,1685,1703,1601.2,1653.8,1648.9,1642.09,2661139,4369828895,97293,1735466,65.22
38,LUPIN,EQ,24-Feb-15,1648.9,1650.1,1668,1624,1656,1661.8,1654.79,713170,1180149142,37459,343815,48.21
39,LUPIN,EQ,25-Feb-15,1661.8,1667,1670,1648.45,1669,1664.3,1661.65,1030353,1712086670,41060,759189,73.68
40,LUPIN,EQ,26-Feb-15,1664.3,1665,1716,1648,1715,1697.55,1691.39,4295665,7265646253,99335,3217926,74.91
41,LUPIN,EQ,27-Feb-15,1697.55,1700,1745.15,1700,1735,1737.5,1725.27,1319802,2277019302,79960,821335,62.23
42,LUPIN,EQ,28-Feb-15,1737.5,1747,1752,1718.1,1749,1746.95,1735.63,342601,594628051,12949,105477,30.79
43,LUPIN,EQ,02-Mar-15,1746.95,1749,1808.8,1743,1795,1796.95,1788.01,727102,1300068290,34808,319790,43.98
44,LUPIN,EQ,03-Mar-15,1796.95,1795,1826,1785,1803,1802.35,1808.17,764844,1382968882,43390,446122,58.33
45,LUPIN,EQ,04-Mar-15,1802.35,1815.95,1833.9,1769.3,1780,1787.25,1812.51,812954,1473487599,40563,408646,50.27
46,LUPIN,EQ,05-Mar-15,1787.25,1781.1,1843.4,1776.05,1835,1838.15,1825.18,990561,1807947865,47147,567538,57.29
47,LUPIN,EQ,09-Mar-15,1838.15,1836.7,1879.8,1830,1869.95,1869.5,1865.15,1055203,1968107937,64193,684242,64.84
48,LUPIN,EQ,10-Mar-15,1869.5,1884.4,1917.3,1870,1897.5,1898.4,1897.22,1443134,2737937373,60595,1002874,69.49
49,LUPIN,EQ,11-Mar-15,1898.4,1904.4,1905,1859.9,1867,1872,1872.95,939918,1760418800,58641,539229,57.37
50,LUPIN,EQ,12-Mar-15,1872,1875,1889.85,1860,1879.95,1883.35,1869.83,980143,1832700133,80919,674372,68.8
51,LUPIN,EQ,13-Mar-15,1883.35,1888,1905.95,1865.5,1879,1877.35,1885.73,927786,1749553665,65901,561751,60.55
52,LUPIN,EQ,16-Mar-15,1877.35,1880,1894,1861,1863.85,1864.55,1870.87,817248,1528966159,67298,490973,60.08
53,LUPIN,EQ,17-Mar-15,1864.55,1874.8,1894,1865.15,1875,1876.65,1878.14,631130,1185347556,40111,371160,58.81
54,LUPIN,EQ,18-Mar-15,1876.65,1884.9,1898,1866.3,1875.25,1873.4,1877.05,694160,1302971588,75482,473114,68.16
55,LUPIN,EQ,19-Mar-15,1873.4,1900.1,1959.35,1882.6,1926.75,1921.65,1925.72,1675344,3226245562,90167,812799,48.52
56,LUPIN,EQ,20-Mar-15,1921.65,1934,1955.85,1884.9,1912,1906.3,1914.57,2981480,5708259006,103420,2207686,74.05
57,LUPIN,EQ,23-Mar-15,1906.3,1912,1936.9,1895,1926.3,1921.5,1917.44,790809,1516331739,36932,502588,63.55
58,LUPIN,EQ,24-Mar-15,1921.5,1931,2025,1923.35,2024,2007.9,1983.61,1531299,3037498380,63219,742584,48.49
59,LUPIN,EQ,25-Mar-15,2007.9,2031.3,2036.95,1987,2003,2008.9,2003.28,1903474,3813197001,87076,1210036,63.57
60,LUPIN,EQ,26-Mar-15,2008.9,1990,2013.5,1953.25,1976.1,1972.95,1986.52,1844899,3664919589,113965,1299230,70.42
61,LUPIN,EQ,27-Mar-15,1972.95,1975,1988.5,1948,1957,1954.8,1959.41,1491483,2922427858,46022,870238,58.35
62,LUPIN,EQ,30-Mar-15,1954.8,1979,2012.6,1960,2000,1999,1994.15,1045647,2085173572,62781,639226,61.13
63,LUPIN,EQ,31-Mar-15,1999,2010.75,2028.8,1994.45,2000.05,2008.4,2015.01,872470,1758039371,62880,494951,56.73
64,LUPIN,EQ,01-Apr-15,2008.4,2008,2044.9,2004.05,2033.05,2037.5,2028.95,765868,1553904392,61321,445806,58.21
65,LUPIN,EQ,06-Apr-15,2037.5,2039.65,2095,2039,2092,2088.25,2064.63,876067,1808752045,50122,520579,59.42
66,LUPIN,EQ,07-Apr-15,2088.25,2100,2109.6,2059.75,2097,2091.6,2082.43,907918,1890673573,63061,571984,63
67,LUPIN,EQ,08-Apr-15,2091.6,2114.9,2115,2066.9,2080.8,2082.1,2084.44,1004484,2093789624,96545,709048,70.59
68,LUPIN,EQ,09-Apr-15,2082.1,2090,2090,2004.45,2014.1,2015.75,2020.98,1552419,3137415180,80126,1109668,71.48
69,LUPIN,EQ,10-Apr-15,2015.75,2025.1,2025.8,1958.3,1974.1,1964.2,1978.56,2428315,4804558555,128766,1798894,74.08
70,LUPIN,EQ,13-Apr-15,1964.2,1973.9,1992.8,1965,1983.8,1981.5,1977.77,1082692,2141312179,113746,788117,72.79
71,LUPIN,EQ,15-Apr-15,1981.5,1994.5,1998,1929,1937.55,1951.45,1973.54,1848462,3648005803,105019,1387763,75.08
72,LUPIN,EQ,16-Apr-15,1951.45,1944,1944,1862.85,1903.45,1900.5,1895.37,1899659,3600547680,91521,1170412,61.61
73,LUPIN,EQ,17-Apr-15,1900.5,1898.2,1898.2,1739.55,1776,1770.05,1804.61,4494033,8109973354,204536,3009510,66.97
74,LUPIN,EQ,20-Apr-15,1770.05,1776.6,1819.5,1750,1792,1786.95,1783.25,2341241,4175015481,101330,1420412,60.67
75,LUPIN,EQ,21-Apr-15,1786.95,1774,1802,1721,1759.65,1759.65,1766.21,1529639,2701670005,73122,757181,49.5
76,LUPIN,EQ,22-Apr-15,1759.65,1768,1777,1734,1748.55,1750.5,1751.8,1854083,3247982059,70380,1145235,61.77
77,LUPIN,EQ,23-Apr-15,1750.5,1760.3,1779.95,1721.55,1725.05,1725.85,1750.2,1467466,2568361906,88681,918965,62.62
78,LUPIN,EQ,24-Apr-15,1725.85,1735,1777,1712.15,1762.05,1757.15,1757.99,1336141,2348916168,64533,761442,56.99
79,LUPIN,EQ,27-Apr-15,1757.15,1768.9,1769,1683.05,1716,1723.15,1718.82,1130545,1943205184,82483,550604,48.7
80,LUPIN,EQ,28-Apr-15,1723.15,1716.5,1740,1687.65,1723,1721.75,1718.04,1110899,1908571037,68575,618200,55.65
81,LUPIN,EQ,29-Apr-15,1721.75,1707.15,1768,1707.15,1745.2,1744.1,1751.51,977628,1712321166,60467,503677,51.52
82,LUPIN,EQ,30-Apr-15,1744.1,1749.8,1785,1730,1777.95,1772.55,1765.84,1877832,3315956259,97433,1153521,61.43
83,LUPIN,EQ,04-May-15,1772.55,1781.4,1823.9,1777,1818,1814.85,1805.01,1013954,1830199580,36744,535926,52.86
84,LUPIN,EQ,05-May-15,1814.85,1810,1829.7,1795.3,1812,1811.75,1813.72,742863,1347346318,40167,414697,55.82
85,LUPIN,EQ,06-May-15,1811.75,1808,1818,1738.3,1752.4,1754.85,1770.74,1454710,2575918660,62643,898097,61.74
86,LUPIN,EQ,07-May-15,1754.85,1760,1760,1691.1,1730,1741,1725.15,1339758,2311278520,69328,744298,55.55
87,LUPIN,EQ,08-May-15,1741,1747,1786.9,1741,1757.45,1770.35,1766.39,879493,1553528558,55480,395151,44.93
88,LUPIN,EQ,11-May-15,1770.35,1764.95,1788.9,1730,1774,1769.9,1767.13,1358706,2401015494,63111,761716,56.06
89,LUPIN,EQ,12-May-15,1769.9,1770,1771.9,1736,1740.1,1748.25,1747.42,986165,1723247184,58170,606222,61.47
90,LUPIN,EQ,13-May-15,1748.25,1770,1804.95,1678.5,1686.9,1689.5,1734.89,5146183,8928052432,190744,2559401,49.73
91,LUPIN,EQ,14-May-15,1689.5,1654,1654,1588.25,1636,1631.95,1623.52,4569440,7418565112,252169,2546478,55.73
92,LUPIN,EQ,15-May-15,1631.95,1644.5,1695.8,1636,1694.5,1684.25,1672.19,2643591,4420583814,137550,1676162,63.4
93,LUPIN,EQ,18-May-15,1684.25,1699.4,1746,1696,1739,1732.55,1729.28,1973158,3412151161,87631,1103856,55.94
94,LUPIN,EQ,19-May-15,1732.55,1739,1741,1696.1,1725,1723.3,1717.35,1741536,2990824794,83713,961637,55.22
95,LUPIN,EQ,20-May-15,1723.3,1734,1746.9,1706.1,1721,1721.15,1724.73,1702941,2937111774,55870,1052403,61.8
96,LUPIN,EQ,21-May-15,1721.15,1727.4,1731.15,1699,1710.3,1709.1,1711.21,1313406,2247516469,58077,892275,67.94
97,LUPIN,EQ,22-May-15,1709.1,1718.55,1743.95,1701.45,1732.85,1735.2,1724.64,1284351,2215039594,53937,815860,63.52
98,LUPIN,EQ,25-May-15,1735.2,1749.6,1780,1735.1,1755.2,1753,1767.56,2194758,3879364837,66544,1291090,58.83
99,LUPIN,EQ,26-May-15,1753,1769.95,1797.8,1742.1,1760,1751.8,1762.96,3313608,5841759235,110543,2098660,63.33
100,LUPIN,EQ,27-May-15,1751.8,1748.8,1773,1730,1745,1752.1,1753.82,1980405,3473280701,96459,1435360,72.48
101,LUPIN,EQ,28-May-15,1752.1,1759.4,1766.6,1712,1744,1744.75,1741.79,2680677,4669165361,101558,1735474,64.74
102,LUPIN,EQ,29-May-15,1744.75,1749.9,1854.9,1727.3,1770.1,1833.25,1817.66,24029112,43676786280,379703,18972165,78.95
103,LUPIN,EQ,01-Jun-15,1833.25,1778,1815.75,1771.1,1787,1792.05,1795.96,1574696,2828098138,131384,820908,52.13
104,LUPIN,EQ,02-Jun-15,1792.05,1799.95,1826.4,1794,1804.5,1800.75,1812.9,1714073,3107439589,70825,929454,54.22
105,LUPIN,EQ,03-Jun-15,1800.75,1800.75,1819.4,1767.1,1796,1794.9,1790.08,906416,1622556088,49279,468470,51.68
106,LUPIN,EQ,04-Jun-15,1794.9,1804,1813.75,1728,1747.95,1749.7,1769.36,1238375,2191135389,73286,631680,51.01
107,LUPIN,EQ,05-Jun-15,1749.7,1759.5,1784.45,1750.2,1783,1776.6,1769.92,886478,1568997190,32236,328058,37.01
108,LUPIN,EQ,08-Jun-15,1776.6,1790,1793.1,1764.1,1775.4,1779.2,1777.42,602880,1071570569,26969,318004,52.75
109,LUPIN,EQ,09-Jun-15,1779.2,1770,1782.4,1741,1767,1770.05,1758.31,1242611,2184891962,57005,776448,62.49
110,LUPIN,EQ,10-Jun-15,1770.05,1773.75,1789.6,1751.8,1754,1756,1764.28,589749,1040482808,39194,300391,50.94
111,LUPIN,EQ,11-Jun-15,1756,1762,1771,1698.3,1713.95,1705.65,1724.19,1078216,1859046125,49801,651180,60.39
112,LUPIN,EQ,12-Jun-15,1705.65,1714,1728.5,1692.1,1720.2,1721.6,1712.71,676602,1158825971,27724,347296,51.33
113,LUPIN,EQ,15-Jun-15,1721.6,1732,1734.4,1701,1715,1711.85,1715.4,582427,999093926.8,25307,319015,54.77
114,LUPIN,EQ,16-Jun-15,1711.85,1715,1727.9,1675,1690.2,1691.65,1693.06,872551,1477280875,40993,452560,51.87
115,LUPIN,EQ,17-Jun-15,1691.65,1707.95,1744,1695,1734,1731.7,1715.89,1108511,1902082492,56114,664953,59.99
116,LUPIN,EQ,18-Jun-15,1731.7,1730.1,1811,1727.15,1810,1794.85,1772.63,1016241,1801419942,50523,529418,52.1
117,LUPIN,EQ,19-Jun-15,1794.85,1808.75,1822.5,1777.1,1813,1816.8,1801.08,898473,1618220974,53037,483569,53.82
118,LUPIN,EQ,22-Jun-15,1816.8,1830.95,1850.75,1801.5,1804,1806.2,1821.39,905124,1648585489,68704,444979,49.16
119,LUPIN,EQ,23-Jun-15,1806.2,1810.8,1815.95,1765.1,1769,1771.25,1781.63,742138,1322218739,50747,379469,51.13
120,LUPIN,EQ,24-Jun-15,1771.25,1775,1816,1771.25,1805.6,1805.2,1804.21,1146311,2068190543,55874,706587,61.64
121,LUPIN,EQ,25-Jun-15,1805.2,1810.9,1845,1805.1,1838.1,1832,1825.42,1148288,2096112903,48866,714169,62.19
122,LUPIN,EQ,26-Jun-15,1832,1825,1852,1820,1835,1841.6,1836.37,585292,1074812945,35724,222607,38.03
123,LUPIN,EQ,29-Jun-15,1841.6,1821.4,1844.85,1800.3,1828,1832.25,1827.96,600991,1098587368,36122,262921,43.75
124,LUPIN,EQ,30-Jun-15,1832.25,1837,1898,1830.1,1879,1886.05,1870.12,1120131,2094778704,54146,492651,43.98
125,LUPIN,EQ,01-Jul-15,1886.05,1893,1918.55,1870,1877,1874.6,1896.22,871195,1651980062,47636,335077,38.46
126,LUPIN,EQ,02-Jul-15,1874.6,1894,1899,1861.3,1868,1870.15,1875.93,872219,1636223841,56273,456810,52.37
127,LUPIN,EQ,03-Jul-15,1870.15,1898,1917,1892.35,1902.95,1900.95,1905.69,877924,1673050218,60608,349195,39.78
128,LUPIN,EQ,06-Jul-15,1900.95,1800,1923.3,1800,1921,1918.5,1897.07,790815,1500230814,34358,327729,41.44
129,LUPIN,EQ,07-Jul-15,1918.5,1924,1926,1886.5,1906.5,1908.4,1906.28,807610,1539529699,45008,458859,56.82
130,LUPIN,EQ,08-Jul-15,1908.4,1875.05,1908.75,1862.6,1873,1877.65,1883.49,964138,1815944240,56376,569896,59.11
131,LUPIN,EQ,09-Jul-15,1877.65,1880,1905.35,1880,1888,1886.15,1891.5,379705,718213823.2,29545,199861,52.64
132,LUPIN,EQ,10-Jul-15,1886.15,1888.1,1894.95,1852.7,1873,1871.15,1866.88,803852,1500691205,70194,475550,59.16
133,LUPIN,EQ,13-Jul-15,1871.15,1890,1895,1865.15,1891,1889.3,1881.98,696911,1311574352,48310,430746,61.81
134,LUPIN,EQ,14-Jul-15,1889.3,1885,1920.55,1880.05,1914.1,1916.3,1910.35,795631,1519935530,43240,460597,57.89
135,LUPIN,EQ,15-Jul-15,1916.3,1928,1948,1920,1945,1942.95,1933.87,639158,1236045805,43109,335457,52.48
136,LUPIN,EQ,16-Jul-15,1942.95,1951,1960,1937.6,1957.8,1954.8,1948.76,598434,1166206633,61063,347212,58.02
137,LUPIN,EQ,17-Jul-15,1954.8,1967,1983,1960,1973,1973,1972.55,630710,1244104007,34632,299355,47.46
138,LUPIN,EQ,20-Jul-15,1973,1973.5,1983.5,1963.9,1978,1978.25,1975.58,467407,923399191.2,31613,264070,56.5
139,LUPIN,EQ,21-Jul-15,1978.25,1970,1970,1875.8,1878.3,1885.3,1912.18,993409,1899579396,56863,516487,51.99
140,LUPIN,EQ,22-Jul-15,1885.3,1885,1911.5,1817,1820.95,1823.95,1847.89,1701329,3143875043,72998,1124461,66.09
141,LUPIN,EQ,23-Jul-15,1823.95,1835.7,1835.7,1711.15,1729,1728.25,1756.61,4976913,8742500928,171322,2143646,43.07
142,LUPIN,EQ,24-Jul-15,1728.25,1735,1750.75,1657,1680,1672.1,1698.46,3491061,5929416092,164793,1799443,51.54
143,LUPIN,EQ,27-Jul-15,1672.1,1684.9,1689.95,1602.75,1616.55,1617.55,1646.46,3030464,4989529861,150052,1938080,63.95
144,LUPIN,EQ,28-Jul-15,1617.55,1636,1642,1597.2,1605.5,1609.35,1619.87,2565568,4155886278,113730,1559534,60.79
145,LUPIN,EQ,29-Jul-15,1609.35,1613,1644.8,1590.05,1642,1640.1,1618.46,1992583,3224917620,105500,1222155,61.34
146,LUPIN,EQ,30-Jul-15,1640.1,1649.95,1657.85,1621,1629.8,1626.85,1641.61,1562925,2565707886,64943,1057639,67.67
147,LUPIN,EQ,31-Jul-15,1626.85,1636.95,1707.7,1628.8,1698.05,1696.7,1678.63,1663420,2792270957,67822,1027520,61.77
148,LUPIN,EQ,03-Aug-15,1696.7,1700,1711,1658.65,1664.9,1664,1674.73,738391,1236607683,38920,404132,54.73
149,LUPIN,EQ,04-Aug-15,1664,1670,1675.35,1634.1,1643.55,1640.5,1649.42,1327419,2189467672,61701,854677,64.39
150,LUPIN,EQ,05-Aug-15,1640.5,1651,1685,1645.15,1681,1680.4,1673.06,1020643,1707598308,47804,582216,57.04
151,LUPIN,EQ,06-Aug-15,1680.4,1690,1716.9,1683.45,1705,1705.6,1706.51,1080101,1843205781,49341,614982,56.94
152,LUPIN,EQ,07-Aug-15,1705.6,1710,1710,1682.5,1693.15,1694.4,1695.35,630482,1068890771,21784,379106,60.13
153,LUPIN,EQ,10-Aug-15,1694.4,1704.95,1725,1685,1686.85,1695.95,1711.27,678486,1161070118,36533,318628,46.96
154,LUPIN,EQ,11-Aug-15,1695.95,1699.9,1710,1680.45,1701,1698.15,1697.28,586987,996279211.5,23483,346447,59.02
155,LUPIN,EQ,12-Aug-15,1698.15,1698,1734.95,1682.6,1729,1722.15,1719.56,1272336,2187855863,63414,855276,67.22
156,LUPIN,EQ,13-Aug-15,1722.15,1730,1773.8,1716.4,1765,1758.1,1758.43,1226673,2157018489,89375,741747,60.47
157,LUPIN,EQ,14-Aug-15,1758.1,1777,1798,1768.95,1794.35,1793.45,1784.58,1634036,2916068349,87022,1258878,77.04
158,LUPIN,EQ,17-Aug-15,1793.45,1804.95,1807.8,1761,1799.55,1796.9,1793.02,797037,1429103166,34658,463556,58.16
159,LUPIN,EQ,18-Aug-15,1796.9,1806.5,1811,1746.55,1751,1751.05,1770.11,1178580,2086215439,37441,764337,64.85
160,LUPIN,EQ,19-Aug-15,1751.05,1758.5,1807.15,1753.15,1804,1795.4,1785.19,770194,1374944703,38268,417397,54.19
161,LUPIN,EQ,20-Aug-15,1795.4,1813,1942.6,1813,1895,1890.55,1895.73,3332613,6317745691,119256,1412145,42.37
162,LUPIN,EQ,21-Aug-15,1890.55,1888.9,1919.35,1852.65,1870,1877.8,1889.22,1366891,2582360220,62151,522865,38.25
163,LUPIN,EQ,24-Aug-15,1877.8,1810,1863,1783.1,1810,1803.65,1822.5,1468467,2676282928,66282,718188,48.91
164,LUPIN,EQ,25-Aug-15,1803.65,1802.3,1857.6,1715.1,1837.1,1828.55,1794.33,1993449,3576906694,83021,934918,46.9
165,LUPIN,EQ,26-Aug-15,1828.55,1838,1895,1800,1810,1810.4,1843.01,1920778,3540003788,98638,876025,45.61
166,LUPIN,EQ,27-Aug-15,1810.4,1860,1911.45,1835,1890,1899.85,1875.37,1631204,3059104106,109842,967771,59.33
167,LUPIN,EQ,28-Aug-15,1899.85,1925,1935.25,1838,1856.2,1860.85,1890.1,1513446,2860558815,62690,753156,49.76
168,LUPIN,EQ,31-Aug-15,1860.85,1875,1945,1862,1925,1935.55,1916.07,1830506,3507373130,93517,1018824,55.66
169,LUPIN,EQ,01-Sep-15,1935.55,1910,1924.95,1851,1868,1860.5,1882.2,1202890,2264076415,65446,681410,56.65
170,LUPIN,EQ,02-Sep-15,1860.5,1884.9,1908.8,1870,1883.95,1880.4,1891.86,1207023,2283516086,62174,660740,54.74
171,LUPIN,EQ,03-Sep-15,1880.4,1893,1894.5,1850,1866,1862.35,1866.97,1015991,1896825175,46289,526122,51.78
172,LUPIN,EQ,04-Sep-15,1862.35,1876,1894.45,1840.3,1868,1859.6,1866.25,1962214,3661986049,86194,1210900,61.71
173,LUPIN,EQ,07-Sep-15,1859.6,1876,1877,1798.55,1809.9,1804.9,1828.47,718432,1313628023,47242,262454,36.53
174,LUPIN,EQ,08-Sep-15,1804.9,1810.1,1839.4,1755.75,1822.9,1820.7,1788.3,905108,1618601924,37553,310425,34.3
175,LUPIN,EQ,09-Sep-15,1820.7,1845.05,1875,1817,1841,1836.1,1841.31,744403,1370679047,27919,232871,31.28
176,LUPIN,EQ,10-Sep-15,1836.1,1817.2,1829.9,1785.1,1820.9,1818.2,1809.6,712219,1288829294,42024,280353,39.36
177,LUPIN,EQ,11-Sep-15,1818.2,1825,1839.85,1800.6,1812.15,1810,1818.52,514651,935903204.8,27869,184654,35.88
178,LUPIN,EQ,14-Sep-15,1810,1820,1845.9,1785,1839.05,1840.25,1818.7,552865,1005494484,21101,196328,35.51
179,LUPIN,EQ,15-Sep-15,1840.25,1840,1857.65,1824.3,1836,1832.35,1841.09,490311,902707118,19567,175544,35.8
180,LUPIN,EQ,16-Sep-15,1832.35,1846,1863.4,1833.15,1846,1845.75,1848.32,465186,859810681.1,20068,183009,39.34
181,LUPIN,EQ,18-Sep-15,1845.75,1875,1910,1866,1895,1898.85,1895.18,1522927,2886223337,59329,957327,62.86
182,LUPIN,EQ,21-Sep-15,1898.85,1876.5,1903,1870.35,1880,1880.4,1885.36,637352,1201638796,33710,343161,53.84
183,LUPIN,EQ,22-Sep-15,1880.4,1891,1899,1862.85,1867.25,1871.6,1880.65,650048,1222511843,29308,322768,49.65
184,LUPIN,EQ,23-Sep-15,1871.6,1856.1,1933.3,1827.35,1929,1922.05,1899.78,1124486,2136277850,48213,609735,54.22
185,LUPIN,EQ,24-Sep-15,1922.05,1945,2002.8,1941.15,1991.7,1990.35,1986.61,2633607,5231952058,87121,1514267,57.5
186,LUPIN,EQ,28-Sep-15,1990.35,2000,2067.75,1986.65,2035,2034.15,2038.61,1832418,3735592260,101900,1089334,59.45
187,LUPIN,EQ,29-Sep-15,2034.15,2000.7,2038.3,1963.3,2022.3,2015.25,2014.15,1770861,3566778104,83918,1068364,60.33
188,LUPIN,EQ,30-Sep-15,2015.25,2046.95,2055,2020,2035,2034,2036.9,1267574,2581919400,72951,828300,65.35
189,LUPIN,EQ,01-Oct-15,2034,2059.95,2128,2034,2099.1,2108.85,2079.78,2749646,5718666755,75675,1699004,61.79
190,LUPIN,EQ,05-Oct-15,2108.85,2113.5,2123.8,2077.3,2084.4,2082.65,2096.13,897220,1880687753,61858,465970,51.93
191,LUPIN,EQ,06-Oct-15,2082.65,2092,2129,2063.55,2075,2073.4,2091.37,887118,1855291297,44551,358009,40.36
192,LUPIN,EQ,07-Oct-15,2073.4,2078,2102,2056.8,2070,2065.65,2077,734381,1525307209,44791,368042,50.12
193,LUPIN,EQ,08-Oct-15,2065.65,2080,2080.65,2027.1,2047.9,2044.4,2041.84,891794,1820897225,38320,476855,53.47
194,LUPIN,EQ,09-Oct-15,2044.4,2050.9,2070,2050.9,2061.15,2055.6,2056.52,783715,1611724433,21033,535366,68.31
195,LUPIN,EQ,12-Oct-15,2055.6,2064.65,2072,2001.7,2019,2009.8,2028.27,670625,1360205423,33351,399487,59.57
196,LUPIN,EQ,13-Oct-15,2009.8,2006,2042,2005,2036,2028.25,2022.6,974159,1970329730,52867,618865,63.53
197,LUPIN,EQ,14-Oct-15,2028.25,2028.25,2077.9,2025.85,2063,2066.85,2054.91,968369,1989910068,59920,571938,59.06
198,LUPIN,EQ,15-Oct-15,2066.85,2070,2112,2068.65,2098.5,2099.1,2100.65,1115230,2342706152,50708,666922,59.8
199,LUPIN,EQ,16-Oct-15,2099.1,2095,2097.65,2035.2,2052.95,2055.3,2053.08,850628,1746409987,57758,504715,59.33
200,LUPIN,EQ,19-Oct-15,2055.3,2060,2099,2056.1,2072,2073,2075.46,669471,1389461205,32967,393081,58.72
201,LUPIN,EQ,20-Oct-15,2073,2100,2104,2058,2072.3,2075.6,2085.47,1709316,3564729051,49467,1259660,73.69
202,LUPIN,EQ,21-Oct-15,2075.6,2079.95,2084.45,2060,2063,2063.4,2067.99,495424,1024530273,24527,300909,60.74
203,LUPIN,EQ,23-Oct-15,2063.4,2086,2097.45,2071.6,2080.9,2079.3,2082.3,700151,1457927568,28963,393666,56.23
204,LUPIN,EQ,26-Oct-15,2079.3,2082.3,2096.85,2031.8,2042.1,2051.6,2065.62,1418942,2930994477,53932,724070,51.03
205,LUPIN,EQ,27-Oct-15,2051.6,1990,2025,1932,1940,1945.65,1970.01,3070580,6049072230,135672,1068264,34.79
206,LUPIN,EQ,28-Oct-15,1945.65,1933.75,1948,1885,1915,1910.4,1912.95,2460613,4707018454,131671,1221077,49.62
207,LUPIN,EQ,29-Oct-15,1910.4,1919.3,1935.75,1906.4,1927,1920.25,1923.67,1290089,2481702533,84788,806046,62.48
208,LUPIN,EQ,30-Oct-15,1920.25,1924,1944.45,1911.1,1929,1928.9,1930.11,692739,1337062634,45350,346898,50.08
209,LUPIN,EQ,02-Nov-15,1928.9,1928.9,1935.2,1868,1899.85,1899.6,1889.78,777056,1468464162,37753,362675,46.67
210,LUPIN,EQ,03-Nov-15,1899.6,1910,1910.95,1865,1869,1874.55,1882.26,1430773,2693091536,75403,722604,50.5
211,LUPIN,EQ,04-Nov-15,1874.55,1894,1894,1851,1851,1857.15,1870.07,1364087,2550932887,71312,943440,69.16
